temp1,tempmax1,tempmin1,tempavg1,temp2,tempmax2,tempmin2,tempavg2,temp3,tempmax3,tempmin3,tempavg3,temp4,tempmax4,tempmin4,tempavg4,temp5,tempmax5,tempmin5,tempavg5,temp6,tempmax6,tempmin6,tempavg6,temp7,tempmax7,tempmin7,tempavg7,temp8,tempmax8,tempmin8,tempavg8,temp9,tempmax9,tempmin9,tempavg9,temp10,tempmax10,tempmin10,tempavg10,temp11,tempmax11,tempmin11,tempavg11,temp12,tempmax12,tempmin12,tempavg12,temp13,tempmax13,tempmin13,tempavg13,temp14,tempmax14,tempmin14,tempavg14,temp15,tempmax15,tempmin15,tempavg15,temp16,tempmax16,tempmin16,tempavg16,temp17,tempmax17,tempmin17,tempavg17,temp18,tempmax18,tempmin18,tempavg18,temp19,tempmax19,tempmin19,tempavg19,temp20,tempmax20,tempmin20,tempavg20,temp21,tempmax21,tempmin21,tempavg21,temp22,tempmax22,tempmin22,tempavg22,temp23,tempmax23,tempmin23,tempavg23,temp24,tempmax24,tempmin24,tempavg24,temp25,tempmax25,tempmin25,tempavg25,temp26,tempmax26,tempmin26,tempavg26,temp27,tempmax27,tempmin27,tempavg27,temp28,tempmax28,tempmin28,tempavg28,temp29,tempmax29,tempmin29,tempavg29,temp30,tempmax30,tempmin30,tempavg30,temp31,tempmax31,tempmin31,tempavg31,temp32,tempmax32,tempmin32,tempavg32,temp33,tempmax33,tempmin33,tempavg33,temp34,tempmax34,tempmin34,tempavg34,temp35,tempmax35,tempmin35,tempavg35,temp36,tempmax36,tempmin36,tempavg36,temp37,tempmax37,tempmin37,tempavg37,temp38,tempmax38,tempmin38,tempavg38,temp39,tempmax39,tempmin39,tempavg39,temp40,tempmax40,tempmin40,tempavg40,temp41,tempmax41,tempmin41,tempavg41,temp42,tempmax42,tempmin42,tempavg42,temp43,tempmax43,tempmin43,tempavg43,temp44,tempmax44,tempmin44,tempavg44,temp45,tempmax45,tempmin45,tempavg45,temp46,tempmax46,tempmin46,tempavg46,temp47,tempmax47,tempmin47,tempavg47,temp48,tempmax48,tempmin48,tempavg48,temp49,tempmax49,tempmin49,tempavg49,temp50,tempmax50,tempmin50,tempavg50,code
26,26.20833,28,26,27,27.26923,30,26,26,27.23077,30,26,26,26.16667,28,26,28,27.24,30,26,26,27.32,30,26,26,26.125,27,26,27,27.19231,30,26,26,27.14815,30,26,27,26.11111,27,26,27,27.26923,30,26,26,27.26923,30,26,29,26.28572,29,26,27,27.23077,30,26,26,27.375,30,26,28,26.14815,28,26,26,27.18518,30,26,26,27.23077,30,26,28,26.14815,28,26,26,26,26,26,26,27.19231,30,26,26,26.03846,27,26,26,27.15384,30,26,26,27.19231,30,26,29,26.5,29,26,26,27.13793,30,26,26,27.26923,30,26,28,26.11538,28,26,26,27.26923,30,26,26,27.15385,30,26,28,26.11538,28,26,26,27.15385,30,26,26,27.15385,30,26,29,26.51724,29,26,26,27.28,30,26,26,27.23077,30,26,29,26.2963,29,26,26,27.26923,30,26,26,27.18519,30,26,29,26.19231,29,26,26,27.18519,30,26,26,27.11111,30,26,29,26.42857,29,26,26,27.14286,30,26,26,27.07143,30,26,29,26.57143,29,26,26,27.26924,30,26,26,27.14286,30,26,29,26.46154,29,26,26,26,26,26,0
35.81699761,35.81699761,35.81699761,35.81699761,35.81699761,35.81699761,35.81699761,35.81699761,35.81699761,36.54412232,35.81699761,36.03085953,36.36274821,36.36274821,36.36274821,36.36274821,36.54412232,36.54412232,35.81699761,36.18055997,35.81699761,35.81699761,35.81699761,35.81699761,35.81699761,35.81699761,35.81699761,35.81699761,35.81699761,36.54412232,35.81699761,35.88971008,37.08987291,37.08987291,36.36274821,36.52800184,36.54412232,36.54412232,35.81699761,36.144211,35.81699761,35.81699761,35.81699761,35.81699761,36.54412232,36.54412232,35.81699761,35.88310052,35.81699761,36.54412232,35.81699761,35.85526619,36.36274821,36.36274821,36.36274821,36.36274821,36.54412232,36.54412232,35.81699761,36.50585374,35.81699761,35.81699761,35.81699761,35.81699761,36.54412232,36.54412232,35.81699761,35.88971008,35.81699761,35.81699761,35.81699761,35.81699761,8.732009541,8.732009541,8.732009541,8.732009541,35.81699761,35.81699761,35.81699761,35.81699761,35.81699761,36.54412232,35.81699761,35.87516759,35.81699761,35.81699761,35.81699761,35.81699761,36.54412232,37.08987291,35.81699761,35.96767329,36.36274821,37.08987291,36.08987291,36.37918129,35.81699761,35.81699761,35.81699761,35.81699761,35.81699761,36.54412232,35.81699761,35.85335385,35.81699761,35.81699761,35.81699761,35.81699761,35.81699761,36.36274821,35.81699761,35.99241823,36.36274821,36.36274821,35.81699761,36.27179069,35.81699761,36.08987291,35.81699761,35.83519021,35.81699761,35.81699761,35.81699761,35.81699761,35.81699761,35.81699761,35.81699761,35.81699761,35.81699761,36.36274821,35.81699761,36.1093644,36.36274821,36.36274821,35.81699761,36.16783884,35.81699761,35.81699761,35.81699761,35.81699761,35.81699761,36.54412232,35.81699761,35.92606632,35.81699761,35.81699761,35.81699761,35.81699761,35.81699761,36.36274821,35.81699761,36.20681908,36.36274821,36.36274821,35.81699761,36.05088995,35.81699761,35.81699761,35.81699761,35.81699761,35.81699761,36.54412232,35.81699761,35.95550033,35.81699761,35.81699761,35.81699761,35.81699761,35.81699761,36.36274821,35.81699761,36.30817315,35.63562351,35.63562351,35.08987291,35.2354055,35.08987291,35.08987291,35.08987291,35.08987291,35.08987291,35.81699761,35.08987291,35.27955793,35.08987291,35.08987291,35.08987291,35.08987291,35.63562351,35.63562351,35.63562351,35.63562351,35.63562351,35.63562351,35.08987291,35.14444797,35.08987291,35.08987291,35.08987291,35.08987291,3
35,31.68182,35,31,31,32.56522,35,31,31,31.47826,35,31,35,31.57143,35,31,31,32.40909,35,31,31,31.39131,34,31,35,31.68182,35,31,31,32.43478,35,31,31,31.28,34,31,35,32,35,31,31,32.43478,35,31,31,31.34783,34,31,34,32.15384,35,31,31,32.39131,35,31,31,31.31818,34,31,34,32.12,35,31,31,32.375,35,31,31,31.26087,34,31,34,32.08333,35,31,31,31,31,31,31,31.26087,34,31,35,32.04348,35,31,31,32.34782,35,31,31,31.21739,34,31,31,32.18518,35,31,31,31,31,31,31,31,31,31,34,34.375,35,33,31,31,31,31,31,31,31,31,34,34.375,35,33,31,31,31,31,31,31,31,31,31,33.72728,35,31,31,31,31,31,31,31,31,31,33,34.22222,35,33,31,31,31,31,31,31,31,31,34,34.5,35,34,31,31,31,31,31,31,31,31,31,33.7,35,31,31,31,31,31,31,31,31,31,31,33.8,35,31,31,31,31,31,31,31,31,31,32,34.375,35,32,31,31,31,31,0
37.42304143,37.42304143,36.77880179,36.97874156,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,0,0,0,0,37.06728107,37.06728107,37.06728107,37.06728107,0,0,0,0,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,0,0,0,0,0,0,0,0,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,36.42304143,37.04506769,37.06728107,37.06728107,36.42304143,37.02433606,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,36.42304143,37.04580212,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,37.06728107,3
32.8422771,33.12650481,32.8422771,33.04809775,32.8422771,33.12650481,32.55804939,32.8422771,33.12650481,33.12650481,32.8422771,32.90859595,33.12650481,33.12650481,32.8422771,33.08590288,32.8422771,33.12650481,32.8422771,33.06965926,32.8422771,33.12650481,32.8422771,32.88964649,33.12650481,33.12650481,32.55804939,32.83280094,33.12650481,33.12650481,32.55804939,33.02849456,32.8422771,33.12650481,32.8422771,33.09808204,32.8422771,33.12650481,32.55804939,32.90108381,32.8422771,32.8422771,32.55804939,32.71486634,33.12650481,33.12650481,32.55804939,32.98929388,33.12650481,33.12650481,33.12650481,33.12650481,0,0,0,0,32.8422771,32.8422771,32.55804939,32.76648209,0,0,0,0,33.12650481,33.12650481,32.8422771,33.11702865,33.12650481,33.12650481,33.12650481,33.12650481,0,0,0,0,0,0,0,0,33.12650481,33.12650481,32.55804939,32.94649487,33.12650481,33.12650481,33.12650481,33.12650481,32.8422771,33.12650481,32.8422771,33.00334041,32.8422771,32.8422771,32.55804939,32.83280379,33.12650481,33.12650481,32.55804939,32.86122372,33.12650481,33.12650481,33.12650481,33.12650481,32.55804939,33.12650481,32.55804939,32.97491764,32.55804939,32.8422771,32.55804939,32.67174047,33.12650481,33.12650481,32.55804939,32.83280379,33.12650481,33.12650481,32.8422771,33.11702865,32.8422771,33.12650481,32.8422771,33.04123649,32.8422771,33.12650481,32.55804939,32.78543155,33.12650481,33.12650481,32.8422771,32.90108381,33.12650481,33.12650481,32.8422771,33.06559765,32.8422771,33.12650481,32.8422771,33.00889422,32.8422771,33.12650481,32.8422771,32.88964649,33.12650481,33.12650481,32.55804939,32.79490771,33.12650481,33.12650481,32.55804939,32.96859926,32.8422771,33.12650481,32.8422771,33.09808204,32.8422771,33.12650481,32.55804939,32.87069987,32.8422771,32.8422771,32.55804939,32.62665627,33.12650481,33.12650481,32.55804939,32.95988768,32.8422771,33.12650481,32.8422771,33.1170315,32.55804939,32.55804939,32.55804939,32.55804939,32.8422771,32.8422771,32.55804939,32.79490486,33.12650481,33.12650481,32.8422771,33.00334041,33.12650481,33.12650481,33.12650481,33.12650481,32.8422771,33.12650481,32.55804939,32.9180721,32.8422771,32.8422771,32.8422771,32.8422771,33.12650481,33.12650481,33.12650481,33.12650481,3
32,32.2,33,31,32,31.66667,32,31,32,32.38095,33,32,32,32.10526,33,31,32,31.95,32,31,32,32.25,33,31,32,32.2,33,31,33,32,33,31,32,32.30435,33,31,32,32.09091,33,31,33,31.7619,33,31,32,32.47619,33,31,32,32.13044,33,31,33,31.7619,33,31,32,32.4,33,32,32,32.08696,33,31,33,31.77273,33,31,32,32.33333,33,31,32,32.09091,33,31,33,32.55173,35,31,32,32.09524,33,31,32,31.85714,33,31,33,31.71429,33,31,32,32.38095,33,32,32,32.12,33,32,33,33,35,31,34,32.45454,34,31,32,31.72727,33,31,33,31.80952,33,31,35,33.90476,35,33,34,34.14286,35,34,34,32.19048,34,32,32,32.40909,33,32,34,32.25,34,32,33,32.14286,33,32,33,32.45455,33,31,32,33.52174,35,32,34,33.14286,34,33,34,34.04348,35,34,35,32.36364,35,32,33,32.04546,33,31,33,32.77273,34,32,32,31.91305,33,31,34,32.34783,34,32,32,32.43478,33,32,32,33.21739,35,32,36,35.22728,36,34,35,32.91304,35,32,32,32.09524,33,32,33,32.46154,34,32,0
37.5971978,37.5971978,36.83747802,37.35408747,37.5971978,37.5971978,36.83747802,37.04201737,36.83747802,37.5971978,36.83747802,37.14136593,37.31803846,38.07775824,37.31803846,37.87321888,37.5971978,37.5971978,36.83747802,37.28065295,37.5971978,37.5971978,33.7985989,36.21845074,30,30,30,30,30,30,30,30,30.48056044,30.48056044,30.48056044,30.48056044,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30.48056044,30.48056044,30.48056044,30.48056044,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30.48056044,30.48056044,30.48056044,30.48056044,30,30,30,30,30,30,30,30,30,30,30,30,30,30.48056044,30,30.06865046,30.48056044,30.48056044,30.24028022,30.46454096,30,30,30,30,30,30,30,30,30,30,30,30,30,30.48056044,30,30.15446654,30.48056044,30.48056044,30,30.40046783,30,30.24028022,30,30.01601948,30,30,30,30,7.208406605,7.208406605,7.208406605,7.208406605,7.208406605,7.688967046,7.208406605,7.465850041,30.48056044,30.48056044,30,30.30893308,30,30,30,30,30,30,30,30,30,30,30,30,30,30.48056044,30,30.34325711,30.48056044,30.48056044,30,30.20595379,30,30,30,30,30,30,30,30,7.208406605,7.208406605,7.208406605,7.208406605,7.208406605,7.688967046,7.208406605,7.640911001,30.48056044,30.48056044,30,30.12814865,30,30,30,30,30,30,30,30,30,30,30,30,30.48056044,30.48056044,30.48056044,30.48056044,30.48056044,30.48056044,30,30.04805604,30,30,30,30,3
30,30,31,29,31,30.30769,31,30,30,30.46154,31,30,30,30.08334,31,30,30,30.30769,31,30,30,30,31,29,30,30,30,30,31,30.38461,31,30,30,30.28571,31,30,30,30,30,30,30,30.46154,31,30,30,30.38462,31,30,30,30,31,29,31,30.46154,31,30,30,30.41667,31,30,31,30.28572,31,30,30,30.30769,31,30,30,30.30769,31,30,31,30.14286,31,30,30,30,30,30,31,30.30769,31,30,30,30.07693,31,30,31,32.23077,33,31,32,30.53846,32,30,31,30,31,29,31,30.57143,32,30,30,30.53846,31,30,32,30.69231,32,30,30,30.92307,32,30,31,31.07693,32,31,31,30.92307,31,30,31,31,32,30,30,30.84615,31,30,31,30.64286,31,30,31,31.08333,32,31,31,31,31,31,31,31.14286,32,31,32,31.30769,32,31,31,30.69231,31,30,32,31.84615,33,31,31,31.38462,33,31,31,31.92307,33,31,32,32.07143,33,31,31,31.14286,32,31,30,31.14286,32,30,33,31.64285,33,31,31,32.46154,33,31,33,33,34,32,33,33,33,33,32,31.2,32,30,0
26.30207206,27.60414413,26.30207206,27.1951268,27,27.60414413,26.30207206,26.45986953,26.30207206,26.90621619,26.30207206,26.38339893,26.30207206,29.39585587,26.30207206,27.62903897,26.30207206,27.30207206,26.30207206,26.62441842,27,27.30207206,26.30207206,26.82596644,26.30207206,26.30207206,26.30207206,26.30207206,26.60414413,26.60414413,26.30207206,26.4414904,27,29.39585587,26.30207206,27.67161937,27.30207206,27.30207206,27,27.04833153,26.30207206,26.30207206,26,26.18879504,26.30207206,26.30207206,26.30207206,26.30207206,26.30207206,26.30207206,26,26.16916036,29.09378381,29.09378381,26.69792794,27.63391217,26.30207206,26.30207206,26,26.26088152,26.30207206,26.30207206,26.30207206,26.30207206,26.30207206,26.30207206,26,26.0724973,26,27.69792794,26,26.85320473,29.09378381,29.09378381,26,26.82055744,26,26.30207206,26,26.25374053,26.30207206,26.30207206,26,26.25172571,26.30207206,27,26,26.3874958,27,27,26,26.76849658,27.69792794,27.69792794,26,26.38393805,26.30207206,26.30207206,26.30207206,26.30207206,26.90621619,27.20828826,26.60414413,27.04646221,27.90621619,28.20828826,27.30207206,27.74913872,26.60414413,26.90621619,26.30207206,26.46472579,26.30207206,26.30207206,26.30207206,26.30207206,26,26,26,26,26.69792794,26.69792794,26.69792794,26.69792794,26,26.30207206,26,26.10068968,26,26,26,26,26.30207206,26.30207206,26.30207206,26.30207206,26.30207206,27,26,26.57403398,26.69792794,26.69792794,26,26.29911098,26,26.30207206,26,26.06041441,26,26.69792794,26,26.04653086,26.30207206,27,26.30207206,26.34860292,26.69792794,26.69792794,26.69792794,26.69792794,26,26,26,26,26,26,26,26,26,28.79171174,26,26.41875676,27,27,27,27,26,26,25.69792794,25.94669334,26,26,26,26,26,26,25.30207206,25.81388356,26,28.79171174,26,27.16321555,26.30207206,26.30207206,26.30207206,26.30207206,26,26,26,26,2
29.8104036,29.8104036,29.1078027,29.22490519,28.1078027,28.4052018,28.1078027,28.18215248,28.7026009,29,28.7026009,28.85130045,28.4052018,28.4052018,28.1078027,28.18215248,28.7026009,28.7026009,28.4052018,28.50433384,29.7026009,30.4052018,29.4052018,30.00296926,28.1078027,28.4052018,28.1078027,28.20693474,28.4052018,28.7026009,28.4052018,28.50433384,29,29,29,29,29.8104036,30.1078027,28.8104036,29.71003004,29.8104036,30.1078027,28.4052018,28.85426971,28.7026009,29.2973991,28.7026009,29,28.4052018,28.4052018,28.1078027,28.20693474,28.7026009,30.1078027,28.1078027,29.01957216,30.4052018,30.4052018,29,29.79627868,28.1078027,28.4052018,28.1078027,28.25650225,28.4052018,28.7026009,28.1078027,28.4052018,7.732376588,8.921972986,7.732376588,8.215650124,28.8104036,29.1078027,28.8104036,29.03345293,28.7026009,29,28.7026009,28.76208072,29.4052018,29.7026009,29.4052018,29.55390135,29.2973991,30,28.4052018,29.37471814,28.8104036,28.8104036,28.1078027,28.45910315,8.029775687,8.624573886,8.029775687,8.475874337,29.1078027,30,28.4052018,28.98909552,29.2973991,29.2973991,29.2973991,29.2973991,29.5947982,29.5947982,29.5947982,29.5947982,30,30,30,30,30,30,30,30,29.5947982,29.5947982,29.5947982,29.5947982,29.2973991,29.2973991,28.4052018,29,28.1078027,28.4052018,28.1078027,28.25650225,29.1078027,29.7026009,29.1078027,29.47955158,28.1078027,28.1078027,28.1078027,28.1078027,28.1078027,28.4052018,28.1078027,28.20693474,28.7026009,29,28.7026009,28.90086796,28.8104036,29.1078027,28.8104036,28.88475338,28.1078027,28.1078027,28.1078027,28.1078027,28.4052018,29,28.4052018,28.62825113,28.1078027,28.1078027,27.1078027,27.98661052,28.5130045,29.5130045,28.5130045,29.06257201,28.4052018,29,28.4052018,28.7026009,28.4052018,28.4052018,28.1078027,28.25650225,29.2973991,29.2973991,29.2973991,29.2973991,29.2973991,29.5947982,29.2973991,29.44609865,30,30,30,30,29.2973991,29.2973991,29.2973991,29.2973991,29.2973991,29.5947982,28.5947982,29.34634436,29.2973991,29.2973991,29.2973991,29.2973991,30,30.7026009,30,30.35130045,1
26.12601757,26.12601757,26.12601757,26.12601757,27.47561054,29.82520351,27.47561054,29.19081341,29.23780527,29.82520351,29.23780527,29.28675317,29.23780527,29.82520351,29.23780527,29.31123005,29.23780527,29.82520351,29.23780527,29.68422794,29.23780527,29.82520351,29.23780527,29.2613012,29.23780527,29.82520351,29.23780527,29.30829306,29.23780527,29.82520351,29.23780527,29.38465483,29.23780527,29.82520351,29.23780527,29.41057084,0,0,0,0,29.82520351,29.82520351,28.65040703,29.33570694,29.23780527,29.82520351,29.23780527,29.33570694,29.82520351,29.82520351,29.23780527,29.45535996,29.23780527,29.82520351,29.23780527,29.28675317,29.82520351,29.82520351,29.23780527,29.35528492,29.82520351,29.82520351,29.23780527,29.37335916,29.82520351,29.82520351,29.23780527,29.50890718,29.82520351,29.82520351,29.23780527,29.30829306,29.82520351,29.82520351,29.23780527,29.35528492,29.82520351,29.82520351,29.23780527,29.59024422,29.82520351,29.82520351,29.23780527,29.53150439,29.82520351,30.23780527,29.23780527,29.66531343,29.82520351,30.23780527,29.23780527,29.52365352,29.82520351,29.82520351,29.23780527,29.53150439,29.82520351,30.23780527,29.23780527,29.61705602,29.82520351,29.82520351,29.23780527,29.38465483,29.82520351,30.23780527,29.23780527,29.62384839,30.23780527,30.23780527,29.65040703,29.86187039,30.23780527,30.23780527,29.65040703,29.90886225,30.23780527,30.23780527,29.65040703,30.04983783,30.23780527,30.23780527,29.65040703,29.82173347,29.82520351,29.82520351,29.23780527,29.50480714,29.82520351,29.82520351,29.23780527,29.44926864,29.82520351,29.82520351,29.23780527,29.55598128,29.82520351,29.82520351,29.23780527,29.56414024,29.23780527,29.82520351,29.23780527,29.47276457,29.23780527,29.82520351,29.23780527,29.51975643,29.23780527,29.82520351,29.23780527,29.37878085,29.23780527,29.82520351,29.23780527,29.39009414,29.82520351,30.23780527,28.65040703,29.5620397,29.82520351,29.82520351,29.23780527,29.39103985,30.23780527,30.23780527,29.23780527,29.64983783,29.23780527,30.23780527,29.23780527,29.54316337,29.23780527,29.82520351,29.23780527,29.46372451,29.82520351,29.82520351,29.23780527,29.49886855,30.23780527,30.23780527,29.65040703,29.8989176,29.23780527,29.82520351,29.23780527,29.50891306,30.23780527,30.23780527,29.23780527,29.77935004,29.65040703,30.23780527,29.65040703,29.83114359,29.82520351,29.82520351,29.23780527,29.46372451,1
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34.85714,35,34,35,34.7,35,34,34,33,35,32,32,32.21739,34,31,32,32.09091,33,31,32,32,32,32,32,32.22728,34,32,32,32.04167,33,32,32,32.23809,34,32,32,32.1,33,32,32,32.34782,34,32,32,31.95455,32,31,32,32.09524,33,31,32,31.95455,32,31,32,32.06896,33,32,32,32.19048,33,32,32,32.28571,34,32,32,32.09524,33,32,32,32,32,32,32,32.04,33,32,32,32.16666,34,31,32,32.68182,34,32,32,32.18182,34,31,33,32.61905,34,32,32,32.40909,34,32,32,32.09524,33,32,32,32.14286,34,31,32,31.95238,32,31,32,32.16666,33,32,32,31.90476,32,31,32,32.22728,33,32,32,32.04348,33,31,32,32.38095,34,32,32,32.04546,33,32,32,32.19048,33,32,32,32.09091,33,32,32,32.22727,34,32,32,32.08696,33,32,32,32.13044,34,31,32,32.04348,33,32,32,32.3913,34,32,32,32.13636,33,32,35,35,35,35,35,35,35,35,35,35,35,35,0
30,29.90909,32,29,31,29.21739,31,29,30,29.95652,31,29,29,29.80952,31,29,30,29.18182,30,29,29,29.95652,32,29,30,29.86364,32,29,31,29.21739,31,29,29,29.88,31,29,29,29.70833,31,29,31,29.21739,31,29,29,29.91304,31,29,29,29.6,31,29,31,29.26087,31,29,30,30,32,29,29,29.68,32,29,31,29.29167,31,29,30,29.91304,31,29,29,29.625,31,29,30,30,30,30,30,31.47826,32,29,32,32,32,32,32,29.91304,32,29,30,29.95652,31,29,29,29.51852,32,29,31,29.65385,31,29,29,29.875,32,29,30,29.66667,32,29,31,29.34783,31,29,30,30,32,29,34,34.13044,35,34,31,29.34783,31,29,30,29.95833,32,29,29,29.5,32,29,31,29.3913,31,29,30,29.95833,32,29,29,29.6,32,29,31,29.43478,31,29,29,29.88,32,29,30,29.58333,32,29,31,29.54167,31,29,30,30.04167,32,29,30,29.48,32,29,32,29.72,32,29,29,30.04,32,29,29,29.6,32,29,31,29.625,31,29,30,30.2,32,29,29,29.69565,32,29,30,29.85714,32,29,0
23,23.33333,24,23,24,24,24,24,23,23.42857,24,23,24,23.2,24,23,23,23.33333,24,23,23,23.16667,24,23,23,23,23,23,23,23.83333,24,23,24,23.28571,24,23,23,23,23,23,24,23.16667,24,23,23,23,23,23,23,23.71429,24,23,24,23.83333,24,23,23,23,23,23,23,23.42857,24,23,24,23.14286,24,23,24,23.66667,24,23,23,23,23,23,24,23.5,24,23,23,23,23,23,24,23.16667,24,23,23,23,23,23,23,23.33333,24,23,24,23.25,24,23,23,23.71428,24,23,23,23.66667,24,23,24,24,24,24,24,24,24,24,24,24,24,24,24,23.83333,24,23,24,23.5,24,23,24,23.83333,24,23,24,23.28572,24,23,23,23.16667,24,23,23,23.16667,24,23,23,23,23,23,23,23.5,24,23,23,23,23,23,24,24,24,24,23,23,23,23,23,23.16667,24,23,23,23,23,23,23,23.28571,24,23,23,23.28571,24,23,24,23.71429,24,23,23,23.33333,24,23,23,23,23,23,23,23.4,24,23,23,23.125,24,23,0
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,30,30,30,30,0,0,0,0,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,3
27,27.15919458,27,27.01768811,26.15919458,27,26.15919458,26.36939594,27.84080542,28.84080542,27.84080542,28.26958653,27,27.15919458,26.15919458,26.37824079,27.84080542,27.84080542,27,27.28026567,28.68161083,28.84080542,27.84080542,28.4881663,26.15919458,27,26.15919458,26.43946025,27,27.84080542,27,27.28026567,28.68161083,28.84080542,28.68161083,28.69097466,27,27.84080542,26.15919458,27,27,27.84080542,27,27.21020135,27.84080542,29.68161083,27.84080542,28.68957056,27,27,26.15919458,26.43946025,27.84080542,28,26.15919458,27.29087917,28.84080542,28.84080542,28.68161083,28.83196056,26.15919458,27,26.15919458,26.57959729,27,27.84080542,26.15919458,27,26.15919458,29.52241625,26.15919458,27.52550338,26.15919458,27,26,26.74005034,27.84080542,28.68161083,27.68161083,27.92468729,27.68161083,28.68161083,27.68161083,28.22375123,29.36322166,29.52241625,26.84080542,28.54114549,26.15919458,26.15919458,26,26.05027206,26.84080542,28.68161083,26.84080542,28.21438581,26.84080542,29.52241625,26.84080542,28.05404221,29.52241625,29.52241625,29.36322166,29.45077868,30.20402708,30.36322166,30.20402708,30.353272,29.36322166,29.52241625,29.36322166,29.42513085,29.52241625,29.52241625,29.36322166,29.47559394,30.36322166,30.36322166,30.36322166,30.36322166,29.52241625,29.52241625,26.84080542,28.67276598,26.15919458,27,26,26.55150422,27,28.68161083,27,28.05100677,26,26.15919458,26,26.12567935,26.15919458,27,26,26.43108184,27.84080542,28.84080542,27.84080542,28.42787812,26.15919458,27,26.15919458,26.36939594,26.15919458,26.15919458,26,26.10054412,26.84080542,28.68161083,26.84080542,27.56357518,26,26.15919458,25.15919458,25.86520594,25.31838917,26.15919458,25.15919458,25.80817647,27,28.68161083,27,27.84080542,27,27,26,26.56190918,29.68161083,29.68161083,29.52241625,29.55987314,29.52241625,30.52241625,29.52241625,30.01822625,29.52241625,29.52241625,29.36322166,29.49588329,29.52241625,29.52241625,29.52241625,29.52241625,29.52241625,30.52241625,29.52241625,29.82921488,29.52241625,29.52241625,29.52241625,29.52241625,29.68161083,29.68161083,29.52241625,29.5312611,1
