ucs,dn,temp1,tempmax1,tempmin1,tempavg1,temp2,tempmax2,tempmin2,tempavg2,temp3,tempmax3,tempmin3,tempavg3,temp4,tempmax4,tempmin4,tempavg4,temp5,tempmax5,tempmin5,tempavg5,temp6,tempmax6,tempmin6,tempavg6,temp7,tempmax7,tempmin7,tempavg7,temp8,tempmax8,tempmin8,tempavg8,temp9,tempmax9,tempmin9,tempavg9,temp10,tempmax10,tempmin10,tempavg10,temp11,tempmax11,tempmin11,tempavg11,temp12,tempmax12,tempmin12,tempavg12,temp13,tempmax13,tempmin13,tempavg13,temp14,tempmax14,tempmin14,tempavg14,temp15,tempmax15,tempmin15,tempavg15,temp16,tempmax16,tempmin16,tempavg16,temp17,tempmax17,tempmin17,tempavg17,temp18,tempmax18,tempmin18,tempavg18,temp19,tempmax19,tempmin19,tempavg19,temp20,tempmax20,tempmin20,tempavg20,temp21,tempmax21,tempmin21,tempavg21,temp22,tempmax22,tempmin22,tempavg22,temp23,tempmax23,tempmin23,tempavg23,temp24,tempmax24,tempmin24,tempavg24,temp25,tempmax25,tempmin25,tempavg25,temp26,tempmax26,tempmin26,tempavg26,temp27,tempmax27,tempmin27,tempavg27,temp28,tempmax28,tempmin28,tempavg28,temp29,tempmax29,tempmin29,tempavg29,temp30,tempmax30,tempmin30,tempavg30,temp31,tempmax31,tempmin31,tempavg31,temp32,tempmax32,tempmin32,tempavg32,temp33,tempmax33,tempmin33,tempavg33,temp34,tempmax34,tempmin34,tempavg34,temp35,tempmax35,tempmin35,tempavg35,temp36,tempmax36,tempmin36,tempavg36,temp37,tempmax37,tempmin37,tempavg37,temp38,tempmax38,tempmin38,tempavg38,temp39,tempmax39,tempmin39,tempavg39,temp40,tempmax40,tempmin40,tempavg40,temp41,tempmax41,tempmin41,tempavg41,temp42,tempmax42,tempmin42,tempavg42,temp43,tempmax43,tempmin43,tempavg43,temp44,tempmax44,tempmin44,tempavg44,temp45,tempmax45,tempmin45,tempavg45,temp46,tempmax46,tempmin46,tempavg46,temp47,tempmax47,tempmin47,tempavg47,temp48,tempmax48,tempmin48,tempavg48,temp49,tempmax49,tempmin49,tempavg49,temp50,tempmax50,tempmin50,tempavg50,code
USUH2V2Y01,sys/chassis-2/blade-6/board/memarray-1/mem-1,,,,,22,22,22,22,22,22,22,22,23,23,23,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,23,23,22,22,22,22,22,22,22,22,22,22,22,22,23,23,23,23,23,23,22,22.5,,,,,22,22,22,22,22,22,22,22,23,23,23,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,23,23,22,22,22,22,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,22,22,22,22,22,22,22,22,22,22,22,22,23,23,23,23,22,22,22,22,22,22,22,22,22,22,22,22,23,24,23,23.5,22,22,22,22,22,22,22,22,,,,,22,22,22,22,23,23,23,23,,,,,,,,,22,23,22,22.5,23,23,23,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,23,23,F0184
USUH2V2Y01,sys/chassis-12/blade-6/board/memarray-1/mem-10,24,24,24,24,,,,,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,,,,,24,24,24,24,24,24,24,24,,,,,24,24,24,24,24,24,24,24,,,,,,,,,24,24,24,24,24,24,24,24,24,24,24,24,,,,,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,,,,,24,24,24,24,24,25,24,24.21429,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,F0184
USUH2V2Z02,sys/chassis-16/blade-3/board/memarray-1/mem-16,,,,,26,26,26,26,29,29,29,29,26,26,26,26,29,29,29,29,26,26,26,26,27,27,27,27,26,26,26,26,,,,,,,,,27,27,27,27,,,,,,,,,26,26,26,26,,,,,,,,,26,27,26,26.6,27,28,27,27.5,27,28,27,27.33333,28,28,28,28,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,,,,,26,26,26,26,26,26,26,26,26,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F0844
USUH2V2Z02,sys/chassis-16/blade-3/board/memarray-1/mem-17,,,,,26,26,26,26,30,30,30,30,26,26,26,26,29,29,29,29,26,27,26,26.33333,27,27,27,27,26,26,26,26,,,,,,,,,27,27,27,27,,,,,,,,,26,26,26,26,,,,,,,,,27,27,27,27,27,29,27,27.75,27,28,27,27.66667,28,29,28,28.2,27,28,27,27.33333,27,27,27,27,27,27,27,27,27,27,27,27,,,,,26,26,26,26,26,26,26,26,26,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F0844
USUH2V2Z02,sys/chassis-16/blade-3/board/memarray-1/mem-19,,,,,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,,,,,,,,,27,27,27,27,,,,,,,,,27,27,27,27,,,,,,,,,28,28,27,27.4,28,30,28,28.75,29,29,28,28.33333,29,30,29,29.2,29,29,29,29,28,28,28,28,29,29,29,29,28,28,28,28,,,,,27,27,27,27,28,28,28,28,27,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F0844
USUH2V2Z02,sys/chassis-16/blade-3/board/memarray-1/mem-20,,,,,27,27,27,27,27,27,27,27,27,27,27,27,26,26,26,26,27,27,27,27,27,27,27,27,27,27,27,27,,,,,,,,,27,27,27,27,,,,,,,,,27,27,27,27,,,,,,,,,27,27,27,27,28,29,28,28.25,28,28,28,28,28,29,28,28.6,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,,,,,27,27,27,27,27,27,27,27,27,27,26,26.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F0844
USUH2V2Y01,sys/chassis-14/blade-8/board/memarray-1/mem-16,20,20,19,19.875,20,20,19,19.875,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19,19.875,20,20,20,20,20,20,20,20,20,20,19,19.75,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19,19.875,20,20,20,20,20,20,19,19.66667,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19,19.75,20,20,20,20,20,20,20,20,20,20,19,19.875,20,20,20,20,19,20,19,19.66667,20,20,20,20,20,20,20,20,20,20,19,19.77778,20,20,19,19.75,20,20,19,19.875,20,20,20,20,20,20,19,19.875,20,20,19,19.88889,20,20,20,20,20,20,20,20,19,20,19,19.875,20,20,19,19.90909,20,20,20,20,20,20,20,20,20,20,19,19.77778,20,20,19,19.55556,20,20,19,19.8,F0185
USUH2V2Y01,sys/chassis-14/blade-8/board/memarray-1/mem-16,20,20,20,20,19,20,19,19.625,20,20,19,19.875,20,20,20,20,20,20,19,19.875,19,20,19,19.625,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19,19.77778,20,20,20,20,20,20,19,19.625,20,20,19,19.88889,20,20,20,20,19,20,19,19.625,19,20,19,19.625,20,20,19,19.77778,19,20,19,19.75,20,20,19,19.875,20,20,19,19.44444,20,20,19,19.66667,20,20,19,19.77778,19,20,19,19.625,20,20,20,20,20,20,19,19.625,20,20,19,19.66667,20,20,19,19.875,20,20,19,19.71428,,,,,20,20,19,19.92307,20,20,19,19.88889,19,20,19,19.77778,20,20,20,20,20,20,19,19.88889,20,20,19,19.5,20,20,20,20,20,20,19,19.25,20,20,20,20,20,20,19,19.75,19,20,19,19.55556,20,20,20,20,20,20,19,19.77778,20,20,19,19.33333,22,22,22,22,22,22,22,22,22,22,22,22,19,20,19,19.44444,19,20,19,19.33333,20,20,20,20,20,20,19,19.77778,F0844
USUH2V3Y03,sys/chassis-2/blade-1/board/memarray-1/mem-11,30,30,30,30,38,38,38,38,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,F0185
USUH2V3Y03,sys/chassis-2/blade-1/board/memarray-1/mem-22,30,30,30,30,32,32,31,31.5,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,F0185
USUH2V3Y03,sys/chassis-2/blade-1/board/memarray-1/mem-17,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,F0185
USUH2V3Y03,sys/chassis-2/blade-1/board/memarray-1/mem-16,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,F0185
USUH2V2Y01,sys/chassis-12/blade-6/board/memarray-1/mem-1,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,,,,,29,29,29,29,29,29,29,29,F0184
USUH2V3Y02,sys/chassis-13/blade-4/board/memarray-1/mem-11,29,29,29,29,29,29,29,29,,,,,29,29,29,29,29,29,29,29,29,29,29,29,29,30,29,29.6,30,30,30,30,29,29,29,29,29,29,28,28.85714,29,29,29,29,29,30,29,29.83333,30,30,29,29.5,29,29,29,29,29,29,29,29,29,29,29,29,30,30,30,30,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,31,31,30,30.16667,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,30,31,30,30.53333,29,29,29,29,29,29,29,29,29,29,29,29,31,31,30,30.85714,31,31,29,29.53333,29,29,29,29,29,29,29,29,29,31,29,29.73333,31,31,29,30.13333,29,29,29,29,29,29,29,29,,,,,30,30,30,30,29,29,29,29,30,30,30,30,29,30,29,29.53333,30,30,29,29.5,,,,,30,30,29,29.26667,29,29,29,29,29,29,29,29,30,30,30,30,30,30,30,30,F0185
USUH2V3Y02,sys/chassis-13/blade-4/board/memarray-1/mem-11,31,31,30,30.16667,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,30,31,30,30.53333,29,29,29,29,29,29,29,29,29,29,29,29,31,31,30,30.85714,31,31,29,29.53333,29,29,29,29,29,29,29,29,29,31,29,29.73333,31,31,29,30.13333,29,29,29,29,29,29,29,29,,,,,30,30,30,30,29,29,29,29,30,30,30,30,29,30,29,29.53333,30,30,29,29.5,,,,,30,30,29,29.26667,29,29,29,29,29,29,29,29,30,30,30,30,30,30,30,30,29,29,29,29,29,29,29,29,29,29,29,29,30,30,30,30,29,29,29,29,29,29,29,29,29,29,29,29,30,30,30,30,29,29,29,29,29,29,29,29,29,29,28,28.93333,30,31,30,30.5,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,30,30,30,30,29,29,29,29,29,29,28,28.92857,29,29,29,29,30,31,30,30.5,F0184
USUH2V2Y01,sys/chassis-12/blade-6/board/memarray-1/mem-7,24,24,24,24,24,24,24,24,25,25,25,25,25,25,25,25,24,24,24,24,24,24,24,24,26,26,26,26,24,24,24,24,24,24,24,24,25,25,25,25,24,24,24,24,24,24,24,24,25,25,25,25,25,25,25,25,24,24,24,24,24,24,24,24,25,25,25,25,24,25,24,24.33333,24,24,24,24,25,25,24,24.33333,24,24,24,24,,,,,24,25,24,24.53333,24,25,24,24.5,25,25,25,25,24,24,24,24,24,24,24,24,25,25,25,25,24,24,24,24,24,24,24,24,25,25,25,25,24,24,24,24,24,24,24,24,25,25,25,25,25,25,24,24.14286,24,24,24,24,24,25,24,24.71429,25,25,24,24.57143,24,24,24,24,24,25,24,24.375,25,25,24,24.875,24,24,24,24,24,24,24,24,25,25,25,25,25,25,24,24.14286,24,24,24,24,24,25,24,24.57143,25,25,24,24.57143,24,24,24,24,24,25,24,24.25,F0184
USUH2V3Y02,sys/chassis-13/blade-4/board/memarray-1/mem-11,30,31,30,30.53333,29,29,29,29,29,29,29,29,29,29,29,29,31,31,30,30.85714,31,31,29,29.53333,29,29,29,29,29,29,29,29,29,31,29,29.73333,31,31,29,30.13333,29,29,29,29,29,29,29,29,,,,,30,30,30,30,29,29,29,29,30,30,30,30,29,30,29,29.53333,30,30,29,29.5,,,,,30,30,29,29.26667,29,29,29,29,29,29,29,29,30,30,30,30,30,30,30,30,29,29,29,29,29,29,29,29,29,29,29,29,30,30,30,30,29,29,29,29,29,29,29,29,29,29,29,29,30,30,30,30,29,29,29,29,29,29,29,29,29,29,28,28.93333,30,31,30,30.5,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,30,30,30,30,29,29,29,29,29,29,28,28.92857,29,29,29,29,30,31,30,30.5,29,29,29,29,29,29,29,29,29,29,29,29,30,30,30,30,29,29,29,29,F0844
USUH2V3Y02,sys/chassis-13/blade-4/board/memarray-1/mem-11,29,29,29,29,30,30,30,30,29,29,29,29,29,29,29,29,29,29,29,29,30,30,30,30,30,30,30,30,29,29,29,29,29,29,29,29,29,29,29,29,30,30,30,30,29,29,29,29,29,29,29,29,29,29,29,29,,,,,29,29,29,29,,,,,29,29,29,29,,,,,,,,,29,29,29,29,29,29,29,29,29,29,29,29,30,30,30,30,29,29,29,29,29,29,29,29,29,29,29,29,30,30,30,30,28,28,28,28,29,29,29,29,29,29,28,28.5,30,30,30,30,28,28,28,28,28,28,28,28,28,28,28,28,30,30,30,30,29,29,28,28.5,28,29,28,28.06667,28,28,28,28,28,28,28,28,30,30,30,30,28,28,28,28,28,28,28,28,28,28,28,28,30,30,30,30,28,28,28,28,28,28,28,28,28,28,28,28,30,30,30,30,29,29,29,29,F0184
USUH2V3Y03,sys/chassis-2/blade-1/board/memarray-1/mem-13,40,41,40,40.72414,40,41,39,40,41,41,40,40.23333,41,41,40,40.85715,40,41,40,40.8,40,41,40,40.16666,41,41,39,39.96666,41,41,39,40.65517,40,41,40,40.9,40,41,39,40.2069,40,40,39,39.55173,41,41,39,40.51725,41,41,41,41,,,,,40,40,39,39.73333,,,,,41,41,40,40.96666,41,41,41,41,,,,,,,,,41,41,39,40.36667,41,41,41,41,40,41,40,40.56667,40,40,39,39.96667,41,41,39,40.06666,41,41,41,41,39,41,39,40.46667,39,40,39,39.4,41,41,39,39.96667,41,41,40,40.96666,40,41,40,40.7,40,41,39,39.8,41,41,40,40.2069,41,41,40,40.78571,40,41,40,40.58621,40,41,40,40.16666,41,41,39,39.83334,41,41,39,40.44444,40,41,40,40.9,40,41,39,40.1,40,40,39,39.24138,41,41,39,40.41379,40,41,40,40.96667,39,39,39,39,40,40,39,39.83333,41,41,40,40.56667,41,41,41,41,40,41,39,40.26667,40,40,40,40,41,41,41,41,F0844
USUH2V3Y03,sys/chassis-2/blade-1/board/memarray-1/mem-11,40,40,40,40,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,,,,,39,39,39,39,,,,,39,39,39,39,39,39,39,39,,,,,,,,,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,F0844
USUH2V3Y03,sys/chassis-2/blade-1/board/memarray-1/mem-4,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,,,,,30,30,30,30,,,,,30,30,30,30,30,30,30,30,,,,,,,,,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,F0844
USUH2V3Y03,sys/chassis-2/blade-1/board/memarray-1/mem-5,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,,,,,30,30,30,30,,,,,30,30,30,30,30,30,30,30,,,,,,,,,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,F0844
USUH2V3Y03,sys/chassis-2/blade-1/board/memarray-1/mem-22,36,36,35,35.31035,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,,,,,36,36,36,36,,,,,36,36,36,36,36,36,36,36,,,,,,,,,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,35,35.96552,36,36,35,35.93334,36,36,36,36,36,36,36,36,36,36,35,35.96666,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,F0844
USUH2V3Y03,sys/chassis-2/blade-1/board/memarray-1/mem-16,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,,,,,30,30,30,30,,,,,30,30,30,30,30,30,30,30,,,,,,,,,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,F0844
USUH2V3Y03,sys/chassis-2/blade-1/board/memarray-1/mem-17,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,,,,,30,30,30,30,,,,,30,30,30,30,30,30,30,30,,,,,,,,,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,F0844
USUH2V2Y01,sys/chassis-12/blade-6/board/memarray-1/mem-7,25,25,25,25,24,24,24,24,24,24,24,24,24,25,24,24.71429,25,25,24,24.42857,24,24,24,24,24,25,24,24.28571,25,25,24,24.85714,24,24,24,24,24,24,24,24,25,25,25,25,,,,,24,24,24,24,,,,,25,25,24,24.5,,,,,,,,,25,25,24,24.85714,24,24,24,24,24,24,24,24,25,25,25,25,25,25,24,24.25,24,24,24,24,24,25,24,24.57143,25,25,24,24.42857,24,24,24,24,24,25,24,24.25,25,25,24,24.875,24,24,24,24,24,24,24,24,25,25,25,25,25,25,24,24.14286,24,24,24,24,24,25,24,24.66667,25,25,24,24.18182,24,24,24,24,24,25,24,24.58333,25,25,24,24.5,24,24,24,24,24,25,24,24.41667,24,25,24,24.61539,25,25,24,24.08333,24,25,24,24.25,24,25,24,24.69231,25,25,24,24.33333,24,24,24,24,24,25,24,24.53846,25,25,24,24.5,24,24,24,24,24,26,24,24.58333,F0184
USUH2V3Y03,sys/chassis-4/blade-4/board/memarray-1/mem-10,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34,34,34,34,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34,34,34,34,33,33,33,33,,,,,33,33,33,33,,,,,34,35,34,34.5,35,35,33,33.54166,,,,,,,,,33,33,33,33,33,33,33,33,34,34,34,34,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34,34,34,34,33,33,33,33,34,34,33,33.6,33,33,33,33,33,33,33,33,34,34,34,34,33,33,33,33,34,34,34,34,33,34,33,33.2,33,33,33,33,34,35,34,34.5,33,33,33,33,35,35,34,34.2,33,33,33,33,33,33,33,33,33,34,33,33.8,33,33,33,33,34,35,34,34.2,33,33,33,33,33,33,33,33,33,34,33,33.4,34,34,33,33.5,35,35,34,34.66666,33,33,33,33,33,34,33,33.5,F0185
USUH2V2Y01,sys/chassis-12/blade-6/board/memarray-1/mem-1,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,30,29,29.08333,29,30,29,29.23077,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,30,29,29.16667,29,30,29,29.08333,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,30,29,29.07693,29,30,29,29.08333,29,29,29,29,29,29,29,29,,,,,,,,,29,29,29,29,,,,,,,,,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,30,29,29.07692,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,F0184
USUH2V2Y01,sys/chassis-15/blade-8/board/memarray-1/mem-4,30,30,30,30,30,31,30,30.18182,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,,,,,,,,,30,30,30,30,,,,,,,,,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,30,30.09091,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,F0844
